"기준_년분기_코드","행정동_코드","행정동_코드_명","서비스_업종_코드","서비스_업종_코드_명","점포_수","유사_업종_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수","프랜차이즈_점포_수"
"20211","11110515","청운효자동","CS200008","한의원","2","2","0","0","0","0","0"
"20211","11110515","청운효자동","CS200009","동물병원","2","2","0","0","0","0","0"
"20211","11110515","청운효자동","CS200010","변호사사무소","3","3","0","0","0","0","0"
"20211","11110515","청운효자동","CS200013","기타법무서비스","2","2","0","0","0","0","0"
"20211","11110515","청운효자동","CS200016","당구장","2","2","0","0","0","0","0"
"20211","11110515","청운효자동","CS200017","골프연습장","1","1","0","0","0","0","0"
"20211","11110515","청운효자동","CS200019","PC방","0","1","0","0","0","0","1"
"20211","11110515","청운효자동","CS200024","스포츠클럽","1","1","0","0","0","0","0"
"20211","11110515","청운효자동","CS200025","자동차수리","1","2","0","0","0","0","1"
"20211","11110515","청운효자동","CS200026","자동차미용","3","3","0","0","0","0","0"
"20211","11110515","청운효자동","CS200028","미용실","19","19","5","1","0","0","0"
"20211","11110515","청운효자동","CS200029","네일숍","3","3","0","0","0","0","0"
"20211","11110515","청운효자동","CS200030","피부관리실","3","3","0","0","0","0","0"
"20211","11110515","청운효자동","CS200031","세탁소","3","7","14","1","14","1","4"
"20211","11110515","청운효자동","CS200032","가전제품수리","6","6","17","1","0","0","0"
"20211","11110515","청운효자동","CS200033","부동산중개업","41","41","7","3","2","1","0"
"20211","11110515","청운효자동","CS200034","여관","2","2","0","0","0","0","0"
"20211","11110515","청운효자동","CS200035","게스트하우스","28","28","7","2","0","0","0"
"20211","11110515","청운효자동","CS200036","고시원","1","1","0","0","0","0","0"
"20211","11110515","청운효자동","CS200037","노래방","2","2","0","0","0","0","0"
"20211","11110515","청운효자동","CS200040","녹음실","2","2","0","0","0","0","0"
"20211","11110515","청운효자동","CS200041","사진관","12","12","0","0","0","0","0"
"20211","11110515","청운효자동","CS200042","통번역서비스","4","4","0","0","25","1","0"
"20211","11110515","청운효자동","CS200043","건축물청소","5","5","0","0","0","0","0"
"20211","11110515","청운효자동","CS200044","여행사","12","12","8","1","0","0","0"
"20211","11110515","청운효자동","CS200046","의류임대","4","4","0","0","0","0","0"
"20211","11110515","청운효자동","CS300001","슈퍼마켓","20","25","4","1","0","0","5"
"20211","11110515","청운효자동","CS300002","편의점","3","7","0","0","0","0","4"
"20211","11110515","청운효자동","CS300003","컴퓨터및주변장치판매","2","2","0","0","0","0","0"
"20211","11110515","청운효자동","CS300004","핸드폰","2","2","0","0","0","0","0"
"20211","11110515","청운효자동","CS300005","주류도매","5","5","0","0","0","0","0"
"20211","11110515","청운효자동","CS300006","미곡판매","4","4","0","0","0","0","0"
"20211","11110515","청운효자동","CS300007","육류판매","10","10","0","0","0","0","0"
"20211","11110515","청운효자동","CS300008","수산물판매","7","7","0","0","0","0","0"
"20211","11110515","청운효자동","CS300009","청과상","10","10","20","2","10","1","0"
"20211","11110515","청운효자동","CS300010","반찬가게","15","15","0","0","7","1","0"
"20211","11110515","청운효자동","CS300011","일반의류","51","51","0","0","0","0","0"
"20211","11110515","청운효자동","CS300012","한복점","2","2","0","0","0","0","0"
"20211","11110515","청운효자동","CS300014","신발","6","7","0","0","0","0","1"
"20211","11110515","청운효자동","CS300015","가방","5","5","20","1","0","0","0"
"20211","11110515","청운효자동","CS300016","안경","2","2","0","0","0","0","0"
"20211","11110515","청운효자동","CS300017","시계및귀금속","7","7","0","0","0","0","0"
"20211","11110515","청운효자동","CS300018","의약품","6","7","0","0","14","1","1"
"20211","11110515","청운효자동","CS300019","의료기기","2","2","0","0","0","0","0"
"20211","11110515","청운효자동","CS300020","서적","14","14","0","0","14","2","0"
"20211","11110515","청운효자동","CS300021","문구","4","4","0","0","25","1","0"
"20211","11110515","청운효자동","CS300022","화장품","12","12","0","0","0","0","0"
"20211","11110515","청운효자동","CS300023","미용재료","1","1","0","0","0","0","0"
"20211","11110515","청운효자동","CS300024","운동/경기용품","2","2","0","0","0","0","0"
"20211","11110515","청운효자동","CS300026","완구","4","4","0","0","0","0","0"
"20211","11110515","청운효자동","CS300027","섬유제품","4","4","0","0","0","0","0"
"20211","11110515","청운효자동","CS300028","화초","19","19","5","1","0","0","0"
"20211","11110515","청운효자동","CS300029","애완동물","1","1","0","0","0","0","0"
"20211","11110515","청운효자동","CS300032","가전제품","1","1","0","0","0","0","0"
"20211","11110515","청운효자동","CS300033","철물점","3","3","0","0","0","0","0"
"20211","11110515","청운효자동","CS300035","인테리어","10","10","0","0","0","0","0"
"20211","11110515","청운효자동","CS300036","조명용품","4","4","0","0","0","0","0"
"20211","11110515","청운효자동","CS300038","자동차부품","1","1","0","0","0","0","0"
"20211","11110515","청운효자동","CS300040","재생용품 판매점","2","2","0","0","0","0","0"
"20211","11110515","청운효자동","CS300041","예술품","23","23","0","0","4","1","0"
"20211","11110515","청운효자동","CS300043","전자상거래업","29","29","0","0","7","2","0"
"20211","11110530","사직동","CS100001","한식음식점","350","379","3","13","4","15","29"
"20211","11110530","사직동","CS100002","중식음식점","29","31","0","0","0","0","2"
"20211","11110530","사직동","CS100003","일식음식점","47","54","2","1","0","0","7"
"20211","11110530","사직동","CS100004","양식음식점","78","84","0","0","1","1","6"
"20211","11110530","사직동","CS100005","제과점","27","34","3","1","6","2","7"
"20211","11110530","사직동","CS100006","패스트푸드점","24","34","9","3","6","2","10"
"20211","11110530","사직동","CS100007","치킨전문점","6","15","0","0","7","1","9"
"20211","11110530","사직동","CS100008","분식전문점","48","56","4","2","2","1","8"
"20211","11110530","사직동","CS100009","호프-간이주점","91","102","4","4","4","4","11"
"20211","11110530","사직동","CS100010","커피-음료","151","190","6","12","3","6","39"
"20211","11110530","사직동","CS200001","일반교습학원","25","26","0","0","4","1","1"
"20211","11110530","사직동","CS200002","외국어학원","6","6","0","0","17","1","0"
"20211","11110530","사직동","CS200003","예술학원","12","13","8","1","8","1","1"
"20211","11110530","사직동","CS200004","컴퓨터학원","1","1","0","0","0","0","0"
"20211","11110530","사직동","CS200005","스포츠 강습","23","23","0","0","4","1","0"
"20211","11110530","사직동","CS200006","일반의원","40","40","5","2","3","1","0"
"20211","11110530","사직동","CS200007","치과의원","24","24","0","0","0","0","0"
"20211","11110530","사직동","CS200008","한의원","15","15","0","0","13","2","0"
"20211","11110530","사직동","CS200009","동물병원","1","1","0","0","0","0","0"
"20211","11110530","사직동","CS200010","변호사사무소","57","57","4","2","2","1","0"
"20211","11110530","사직동","CS200011","변리사사무소","7","7","0","0","0","0","0"
"20211","11110530","사직동","CS200012","법무사사무소","7","7","0","0","0","0","0"
"20211","11110530","사직동","CS200013","기타법무서비스","24","24","0","0","0","0","0"
"20211","11110530","사직동","CS200014","회계사사무소","5","5","0","0","0","0","0"
"20211","11110530","사직동","CS200015","세무사사무소","30","30","0","0","0","0","0"
"20211","11110530","사직동","CS200016","당구장","11","11","0","0","18","2","0"
"20211","11110530","사직동","CS200017","골프연습장","2","2","50","1","0","0","0"
"20211","11110530","사직동","CS200018","볼링장","1","1","0","0","0","0","0"
"20211","11110530","사직동","CS200019","PC방","1","1","0","0","0","0","0"
"20211","11110530","사직동","CS200021","기타오락장","2","2","0","0","0","0","0"
"20211","11110530","사직동","CS200023","통신기기수리","2","2","0","0","0","0","0"
"20211","11110530","사직동","CS200024","스포츠클럽","17","18","0","0","0","0","1"
"20211","11110530","사직동","CS200025","자동차수리","2","4","0","0","0","0","2"
"20211","11110530","사직동","CS200027","모터사이클수리","1","1","0","0","0","0","0"
"20211","11110530","사직동","CS200028","미용실","28","29","7","2","7","2","1"
"20211","11110530","사직동","CS200029","네일숍","13","13","15","2","8","1","0"
"20211","11110530","사직동","CS200030","피부관리실","23","25","4","1","4","1","2"
"20211","11110530","사직동","CS200031","세탁소","14","15","7","1","0","0","1"
"20211","11110530","사직동","CS200032","가전제품수리","1","1","0","0","0","0","0"
"20211","11110530","사직동","CS200033","부동산중개업","99","99","0","0","2","2","0"
"20211","11110530","사직동","CS200034","여관","9","9","11","1","0","0","0"
"20211","11110530","사직동","CS200035","게스트하우스","20","21","0","0","10","2","1"
"20211","11110530","사직동","CS200036","고시원","1","1","0","0","0","0","0"
"20211","11110530","사직동","CS200037","노래방","12","12","0","0","8","1","0"
"20211","11110530","사직동","CS200038","독서실","3","3","0","0","0","0","0"
"20211","11110530","사직동","CS200040","녹음실","5","5","20","1","0","0","0"
"20211","11110530","사직동","CS200041","사진관","19","19","0","0","11","2","0"
"20211","11110530","사직동","CS200042","통번역서비스","18","18","6","1","0","0","0"
"20211","11110530","사직동","CS200043","건축물청소","15","15","7","1","7","1","0"
"20211","11110530","사직동","CS200044","여행사","447","447","0","1","1","5","0"
"20211","11110530","사직동","CS200046","의류임대","29","29","0","0","3","1","0"
"20211","11110530","사직동","CS200047","가정용품임대","1","1","0","0","0","0","0"
"20211","11110530","사직동","CS300001","슈퍼마켓","28","36","0","0","0","0","8"
"20211","11110530","사직동","CS300002","편의점","4","27","0","0","7","2","23"
"20211","11110530","사직동","CS300003","컴퓨터및주변장치판매","23","23","0","0","4","1","0"
"20211","11110530","사직동","CS300004","핸드폰","21","21","5","1","0","0","0"
"20211","11110530","사직동","CS300006","미곡판매","8","8","0","0","0","0","0"
"20211","11110530","사직동","CS300007","육류판매","6","6","0","0","0","0","0"
"20211","11110530","사직동","CS300008","수산물판매","5","5","0","0","0","0","0"
"20211","11110530","사직동","CS300009","청과상","13","14","0","0","0","0","1"
"20211","11110530","사직동","CS300010","반찬가게","38","38","5","2","3","1","0"
"20211","11110530","사직동","CS300011","일반의류","78","79","3","2","6","5","1"
"20211","11110530","사직동","CS300012","한복점","3","3","0","0","0","0","0"
"20211","11110530","사직동","CS300013","유아의류","4","4","0","0","25","1","0"
"20211","11110530","사직동","CS300014","신발","8","8","0","0","0","0","0"
"20211","11110530","사직동","CS300015","가방","8","8","0","0","0","0","0"
"20211","11110530","사직동","CS300016","안경","7","8","0","0","0","0","1"
"20211","11110530","사직동","CS300017","시계및귀금속","18","18","0","0","0","0","0"
"20211","11110530","사직동","CS300018","의약품","13","15","0","0","0","0","2"
"20211","11110530","사직동","CS300019","의료기기","7","7","0","0","0","0","0"
"20211","11110530","사직동","CS300020","서적","29","29","0","0","7","2","0"
"20211","11110530","사직동","CS300021","문구","18","23","0","0","0","0","5"
"20211","11110530","사직동","CS300022","화장품","50","54","0","0","4","2","4"
"20211","11110530","사직동","CS300023","미용재료","1","1","0","0","0","0","0"
"20211","11110530","사직동","CS300024","운동/경기용품","9","9","0","0","0","0","0"
"20211","11110530","사직동","CS300026","완구","1","1","0","0","0","0","0"
"20211","11110530","사직동","CS300027","섬유제품","2","2","0","0","0","0","0"
"20211","11110530","사직동","CS300028","화초","35","35","6","2","3","1","0"
"20211","11110530","사직동","CS300029","애완동물","2","2","0","0","0","0","0"
"20211","11110530","사직동","CS300031","가구","5","5","0","0","0","0","0"
"20211","11110530","사직동","CS300032","가전제품","4","4","0","0","0","0","0"
"20211","11110530","사직동","CS300033","철물점","6","6","0","0","0","0","0"
"20211","11110530","사직동","CS300034","악기","4","4","0","0","0","0","0"
"20211","11110530","사직동","CS300035","인테리어","4","4","0","0","0","0","0"
"20211","11110530","사직동","CS300036","조명용품","23","23","0","0","0","0","0"
"20211","11110530","사직동","CS300038","자동차부품","8","8","0","0","13","1","0"
"20211","11110530","사직동","CS300039","모터사이클및부품","1","1","0","0","0","0","0"
"20211","11110530","사직동","CS300040","재생용품 판매점","5","5","0","0","0","0","0"
"20211","11110530","사직동","CS300041","예술품","32","32","0","0","9","3","0"
"20211","11110530","사직동","CS300042","주유소","1","1","0","0","0","0","0"
"20211","11110530","사직동","CS300043","전자상거래업","43","43","2","1","9","4","0"
"20211","11110540","삼청동","CS100001","한식음식점","67","71","0","0","1","1","4"
"20211","11110540","삼청동","CS100002","중식음식점","4","4","0","0","0","0","0"
"20211","11110540","삼청동","CS100003","일식음식점","4","4","0","0","0","0","0"
"20211","11110540","삼청동","CS100004","양식음식점","40","41","0","0","0","0","1"
"20211","11110540","삼청동","CS100005","제과점","12","12","0","0","0","0","0"
"20211","11110540","삼청동","CS100006","패스트푸드점","5","9","0","0","11","1","4"
"20211","11110540","삼청동","CS100007","치킨전문점","1","2","0","0","0","0","1"
"20211","11110540","삼청동","CS100008","분식전문점","18","22","0","0","0","0","4"
"20211","11110540","삼청동","CS100009","호프-간이주점","7","9","0","0","11","1","2"
"20211","11110540","삼청동","CS100010","커피-음료","73","84","2","2","2","2","11"
"20211","11110540","삼청동","CS200003","예술학원","3","4","0","0","0","0","1"
"20211","11110540","삼청동","CS200006","일반의원","2","2","0","0","0","0","0"
"20211","11110540","삼청동","CS200007","치과의원","2","2","0","0","0","0","0"
"20211","11110540","삼청동","CS200008","한의원","2","2","0","0","0","0","0"
"20211","11110540","삼청동","CS200010","변호사사무소","3","3","0","0","0","0","0"
"20211","11110540","삼청동","CS200011","변리사사무소","1","1","0","0","0","0","0"
"20211","11110540","삼청동","CS200013","기타법무서비스","5","5","0","0","0","0","0"
"20211","11110540","삼청동","CS200015","세무사사무소","1","1","0","0","0","0","0"
"20211","11110540","삼청동","CS200016","당구장","1","1","0","0","0","0","0"
"20211","11110540","삼청동","CS200021","기타오락장","1","1","0","0","0","0","0"
"20211","11110540","삼청동","CS200024","스포츠클럽","1","1","0","0","0","0","0"
"20211","11110540","삼청동","CS200030","피부관리실","1","1","0","0","0","0","0"
"20211","11110540","삼청동","CS200031","세탁소","1","1","0","0","0","0","0"
"20211","11110540","삼청동","CS200033","부동산중개업","18","18","0","0","0","0","0"
"20211","11110540","삼청동","CS200034","여관","2","2","0","0","0","0","0"
"20211","11110540","삼청동","CS200035","게스트하우스","14","14","0","0","0","0","0"
"20211","11110540","삼청동","CS200038","독서실","1","1","0","0","0","0","0"
"20211","11110540","삼청동","CS200041","사진관","14","14","7","1","7","1","0"
"20211","11110540","삼청동","CS200042","통번역서비스","2","2","0","0","0","0","0"
"20211","11110540","삼청동","CS200043","건축물청소","1","1","0","0","0","0","0"
"20211","11110540","삼청동","CS200044","여행사","9","9","0","0","11","1","0"
"20211","11110540","삼청동","CS200046","의류임대","15","15","0","0","13","2","0"
"20211","11110540","삼청동","CS300001","슈퍼마켓","12","15","0","0","7","1","3"
"20211","11110540","삼청동","CS300002","편의점","1","9","11","1","11","1","8"
"20211","11110540","삼청동","CS300003","컴퓨터및주변장치판매","2","2","0","0","0","0","0"
"20211","11110540","삼청동","CS300005","주류도매","2","2","0","0","0","0","0"
"20211","11110540","삼청동","CS300006","미곡판매","2","2","0","0","0","0","0"
"20211","11110540","삼청동","CS300007","육류판매","2","2","0","0","0","0","0"
"20211","11110540","삼청동","CS300008","수산물판매","2","2","0","0","0","0","0"
"20211","11110540","삼청동","CS300010","반찬가게","8","9","0","0","11","1","1"
"20211","11110540","삼청동","CS300011","일반의류","67","67","5","3","6","4","0"
"20211","11110540","삼청동","CS300012","한복점","2","2","0","0","0","0","0"
"20211","11110540","삼청동","CS300013","유아의류","2","2","0","0","0","0","0"
"20211","11110540","삼청동","CS300014","신발","8","8","0","0","0","0","0"
"20211","11110540","삼청동","CS300015","가방","5","6","0","0","0","0","1"
"20211","11110540","삼청동","CS300017","시계및귀금속","14","14","0","0","7","1","0"
"20211","11110540","삼청동","CS300018","의약품","3","3","0","0","0","0","0"
"20211","11110540","삼청동","CS300019","의료기기","1","1","100","1","0","0","0"
"20211","11110540","삼청동","CS300020","서적","3","3","0","0","0","0","0"
"20211","11110540","삼청동","CS300021","문구","3","4","0","0","0","0","1"
"20211","11110540","삼청동","CS300022","화장품","17","20","5","1","5","1","3"
"20211","11110540","삼청동","CS300023","미용재료","1","1","0","0","0","0","0"
"20211","11110540","삼청동","CS300024","운동/경기용품","1","1","0","0","0","0","0"
"20211","11110540","삼청동","CS300026","완구","2","2","0","0","0","0","0"
"20211","11110540","삼청동","CS300027","섬유제품","1","1","0","0","0","0","0"
"20211","11110540","삼청동","CS300028","화초","10","10","0","0","0","0","0"
"20211","11110540","삼청동","CS300029","애완동물","0","1","100","1","0","0","1"
"20211","11110540","삼청동","CS300031","가구","3","3","0","0","0","0","0"
"20211","11110540","삼청동","CS300033","철물점","1","1","0","0","0","0","0"
"20211","11110540","삼청동","CS300035","인테리어","7","7","0","0","0","0","0"
"20211","11110540","삼청동","CS300040","재생용품 판매점","1","1","0","0","0","0","0"
"20211","11110540","삼청동","CS300041","예술품","91","91","0","0","1","1","0"
"20211","11110540","삼청동","CS300043","전자상거래업","15","15","0","0","0","0","0"
"20211","11110550","부암동","CS100001","한식음식점","42","45","0","0","0","0","3"
"20211","11110550","부암동","CS100002","중식음식점","5","5","0","0","0","0","0"
"20211","11110550","부암동","CS100003","일식음식점","4","6","0","0","0","0","2"
"20211","11110550","부암동","CS100004","양식음식점","11","11","9","1","0","0","0"
"20211","11110550","부암동","CS100005","제과점","12","12","8","1","0","0","0"
"20211","11110550","부암동","CS100006","패스트푸드점","6","8","25","2","25","2","2"
"20211","11110550","부암동","CS100007","치킨전문점","2","3","0","0","0","0","1"
"20211","11110550","부암동","CS100008","분식전문점","9","12","8","1","0","0","3"
"20211","11110550","부암동","CS100009","호프-간이주점","6","6","0","0","0","0","0"
"20211","11110550","부암동","CS100010","커피-음료","37","42","0","0","0","0","5"
"20211","11110550","부암동","CS200001","일반교습학원","25","26","0","0","0","0","1"
"20211","11110550","부암동","CS200002","외국어학원","2","2","0","0","0","0","0"
"20211","11110550","부암동","CS200003","예술학원","10","10","0","0","0","0","0"
"20211","11110550","부암동","CS200005","스포츠 강습","5","5","0","0","0","0","0"
"20211","11110550","부암동","CS200006","일반의원","1","1","0","0","0","0","0"
"20211","11110550","부암동","CS200007","치과의원","2","2","0","0","0","0","0"
"20211","11110550","부암동","CS200008","한의원","2","2","0","0","0","0","0"
"20211","11110550","부암동","CS200009","동물병원","3","3","0","0","0","0","0"
"20211","11110550","부암동","CS200013","기타법무서비스","1","1","0","0","0","0","0"
"20211","11110550","부암동","CS200015","세무사사무소","1","1","0","0","0","0","0"
"20211","11110550","부암동","CS200016","당구장","1","1","0","0","0","0","0"
"20211","11110550","부암동","CS200017","골프연습장","1","1","0","0","0","0","0"
"20211","11110550","부암동","CS200019","PC방","0","0","0","0","0","1","0"
"20211","11110550","부암동","CS200022","복권방","1","1","0","0","0","0","0"
"20211","11110550","부암동","CS200024","스포츠클럽","2","2","50","1","0","0","0"
"20211","11110550","부암동","CS200025","자동차수리","6","9","11","1","0","0","3"
"20211","11110550","부암동","CS200026","자동차미용","2","2","0","0","0","0","0"
"20211","11110550","부암동","CS200027","모터사이클수리","1","1","0","0","0","0","0"
"20211","11110550","부암동","CS200028","미용실","9","9","0","0","0","0","0"
"20211","11110550","부암동","CS200030","피부관리실","2","2","0","0","0","0","0"
"20211","11110550","부암동","CS200031","세탁소","6","8","0","0","0","0","2"
"20211","11110550","부암동","CS200032","가전제품수리","1","1","0","0","0","0","0"
"20211","11110550","부암동","CS200033","부동산중개업","29","29","3","1","3","1","0"
"20211","11110550","부암동","CS200034","여관","2","2","0","0","0","0","0"
"20211","11110550","부암동","CS200035","게스트하우스","6","6","0","0","0","0","0"
"20211","11110550","부암동","CS200037","노래방","1","1","0","0","0","0","0"
"20211","11110550","부암동","CS200038","독서실","1","1","0","0","0","0","0"
"20211","11110550","부암동","CS200041","사진관","7","7","0","0","0","0","0"
"20211","11110550","부암동","CS200042","통번역서비스","7","7","0","0","0","0","0"
"20211","11110550","부암동","CS200043","건축물청소","3","3","0","0","0","0","0"
"20211","11110550","부암동","CS200044","여행사","12","12","0","0","0","0","0"
"20211","11110550","부암동","CS200047","가정용품임대","1","1","0","0","0","0","0"
"20211","11110550","부암동","CS300001","슈퍼마켓","8","12","17","2","8","1","4"
"20211","11110550","부암동","CS300002","편의점","2","8","0","0","0","0","6"
"20211","11110550","부암동","CS300003","컴퓨터및주변장치판매","3","3","0","0","0","0","0"
"20211","11110550","부암동","CS300005","주류도매","3","3","0","0","0","0","0"
"20211","11110550","부암동","CS300006","미곡판매","4","4","0","0","0","0","0"
"20211","11110550","부암동","CS300008","수산물판매","1","1","0","0","0","0","0"
"20211","11110550","부암동","CS300009","청과상","1","1","0","0","0","0","0"
"20211","11110550","부암동","CS300010","반찬가게","6","6","0","0","0","0","0"
"20211","11110550","부암동","CS300011","일반의류","18","18","6","1","6","1","0"
"20211","11110550","부암동","CS300012","한복점","1","1","0","0","100","1","0"
"20211","11110550","부암동","CS300015","가방","2","2","0","0","0","0","0"
"20211","11110550","부암동","CS300017","시계및귀금속","2","2","0","0","0","0","0"
"20211","11110550","부암동","CS300018","의약품","4","4","0","0","0","0","0"
"20211","11110550","부암동","CS300019","의료기기","2","2","50","1","0","0","0"
"20211","11110550","부암동","CS300020","서적","4","4","0","0","25","1","0"
"20211","11110550","부암동","CS300021","문구","2","3","0","0","0","0","1"
"20211","11110550","부암동","CS300022","화장품","6","6","0","0","0","0","0"
"20211","11110550","부암동","CS300023","미용재료","1","1","0","0","0","0","0"
"20211","11110550","부암동","CS300024","운동/경기용품","1","1","0","0","0","0","0"
"20211","11110550","부암동","CS300025","자전거 및 기타운송장비","1","1","0","0","0","0","0"
"20211","11110550","부암동","CS300027","섬유제품","4","4","0","0","0","0","0"
"20211","11110550","부암동","CS300028","화초","9","9","0","0","0","0","0"
"20211","11110550","부암동","CS300029","애완동물","2","2","50","1","0","0","0"
"20211","11110550","부암동","CS300030","중고가구","1","1","0","0","0","0","0"
"20211","11110550","부암동","CS300031","가구","3","3","33","1","33","1","0"
"20211","11110550","부암동","CS300032","가전제품","1","1","0","0","0","0","0"
"20211","11110550","부암동","CS300033","철물점","1","1","0","0","0","0","0"
"20211","11110550","부암동","CS300035","인테리어","2","2","0","0","0","0","0"
"20211","11110550","부암동","CS300036","조명용품","6","6","0","0","0","0","0"
"20211","11110550","부암동","CS300038","자동차부품","3","3","0","0","0","0","0"
"20211","11110550","부암동","CS300039","모터사이클및부품","1","1","0","0","0","0","0"
"20211","11110550","부암동","CS300041","예술품","14","14","7","1","0","0","0"
"20211","11110550","부암동","CS300042","주유소","3","3","0","0","0","0","0"
"20211","11110550","부암동","CS300043","전자상거래업","27","27","0","0","11","3","0"
"20211","11110560","평창동","CS100001","한식음식점","51","54","0","0","2","1","3"
"20211","11110560","평창동","CS100002","중식음식점","4","4","0","0","0","0","0"
"20211","11110560","평창동","CS100003","일식음식점","3","3","0","0","33","1","0"
"20211","11110560","평창동","CS100004","양식음식점","9","9","11","1","0","0","0"
"20211","11110560","평창동","CS100005","제과점","8","10","0","0","0","0","2"
"20211","11110560","평창동","CS100006","패스트푸드점","2","5","0","0","0","0","3"
"20211","11110560","평창동","CS100007","치킨전문점","1","3","0","0","0","0","2"
"20211","11110560","평창동","CS100008","분식전문점","9","10","0","0","0","0","1"
"20211","11110560","평창동","CS100009","호프-간이주점","25","27","0","0","4","1","2"
"20211","11110560","평창동","CS100010","커피-음료","23","24","0","0","0","0","1"
"20211","11110560","평창동","CS200001","일반교습학원","37","38","0","0","0","0","1"
"20211","11110560","평창동","CS200002","외국어학원","3","3","0","0","0","0","0"
"20211","11110560","평창동","CS200003","예술학원","12","13","0","0","0","0","1"
"20211","11110560","평창동","CS200005","스포츠 강습","11","11","18","2","0","0","0"
"20211","11110560","평창동","CS200006","일반의원","5","5","0","0","0","0","0"
"20211","11110560","평창동","CS200007","치과의원","4","4","0","0","0","0","0"
"20211","11110560","평창동","CS200008","한의원","6","6","0","0","0","0","0"
"20211","11110560","평창동","CS200010","변호사사무소","1","1","0","0","100","1","0"
"20211","11110560","평창동","CS200013","기타법무서비스","3","3","33","1","0","0","0"
"20211","11110560","평창동","CS200016","당구장","4","4","0","0","0","0","0"
"20211","11110560","평창동","CS200017","골프연습장","3","3","0","0","0","0","0"
"20211","11110560","평창동","CS200019","PC방","2","2","0","0","0","0","0"
"20211","11110560","평창동","CS200021","기타오락장","1","1","0","0","0","0","0"
"20211","11110560","평창동","CS200024","스포츠클럽","6","6","0","0","0","0","0"
"20211","11110560","평창동","CS200025","자동차수리","5","6","0","0","0","0","1"
"20211","11110560","평창동","CS200028","미용실","18","18","0","0","0","0","0"
"20211","11110560","평창동","CS200029","네일숍","3","3","0","0","0","0","0"
"20211","11110560","평창동","CS200030","피부관리실","7","7","0","0","0","0","0"
"20211","11110560","평창동","CS200031","세탁소","7","8","0","0","0","0","1"
"20211","11110560","평창동","CS200032","가전제품수리","3","3","0","0","0","0","0"
"20211","11110560","평창동","CS200033","부동산중개업","60","60","3","2","3","2","0"
"20211","11110560","평창동","CS200034","여관","2","2","0","0","0","0","0"
"20211","11110560","평창동","CS200037","노래방","2","2","0","0","0","0","0"
"20211","11110560","평창동","CS200038","독서실","3","3","0","0","0","0","0"
"20211","11110560","평창동","CS200040","녹음실","2","2","0","0","0","0","0"
"20211","11110560","평창동","CS200041","사진관","15","15","0","0","0","0","0"
"20211","11110560","평창동","CS200042","통번역서비스","7","7","0","0","0","0","0"
"20211","11110560","평창동","CS200043","건축물청소","3","3","33","1","0","0","0"
"20211","11110560","평창동","CS200044","여행사","9","9","0","0","11","1","0"
"20211","11110560","평창동","CS300001","슈퍼마켓","10","14","0","0","0","0","4"
"20211","11110560","평창동","CS300002","편의점","4","16","0","0","0","0","12"
"20211","11110560","평창동","CS300003","컴퓨터및주변장치판매","6","6","0","0","0","0","0"
"20211","11110560","평창동","CS300004","핸드폰","4","4","0","0","25","1","0"
"20211","11110560","평창동","CS300005","주류도매","4","4","0","0","0","0","0"
"20211","11110560","평창동","CS300006","미곡판매","4","4","0","0","0","0","0"
"20211","11110560","평창동","CS300007","육류판매","9","9","0","0","0","0","0"
"20211","11110560","평창동","CS300009","청과상","3","3","0","0","0","0","0"
"20211","11110560","평창동","CS300010","반찬가게","7","8","0","0","0","0","1"
"20211","11110560","평창동","CS300011","일반의류","33","33","0","0","0","0","0"
"20211","11110560","평창동","CS300014","신발","3","3","0","0","0","0","0"
"20211","11110560","평창동","CS300015","가방","1","1","0","0","0","0","0"
"20211","11110560","평창동","CS300016","안경","1","1","0","0","0","0","0"
"20211","11110560","평창동","CS300017","시계및귀금속","1","1","0","0","100","1","0"
"20211","11110560","평창동","CS300018","의약품","7","7","0","0","0","0","0"
"20211","11110560","평창동","CS300019","의료기기","2","2","0","0","0","0","0"
"20211","11110560","평창동","CS300020","서적","9","9","0","0","0","0","0"
"20211","11110560","평창동","CS300021","문구","8","8","0","0","0","0","0"
"20211","11110560","평창동","CS300022","화장품","17","17","0","0","6","1","0"
"20211","11110560","평창동","CS300023","미용재료","1","1","0","0","0","0","0"
"20211","11110560","평창동","CS300024","운동/경기용품","2","2","0","0","0","0","0"
"20211","11110560","평창동","CS300027","섬유제품","1","1","0","0","0","0","0"
"20211","11110560","평창동","CS300028","화초","10","10","0","0","0","0","0"
"20211","11110560","평창동","CS300029","애완동물","4","4","0","0","0","0","0"
"20211","11110560","평창동","CS300031","가구","2","2","0","0","0","0","0"
"20211","11110560","평창동","CS300032","가전제품","3","3","0","0","0","0","0"
"20211","11110560","평창동","CS300034","악기","1","1","0","0","0","0","0"
"20211","11110560","평창동","CS300035","인테리어","5","5","0","0","0","0","0"
"20211","11110560","평창동","CS300036","조명용품","8","8","0","0","0","0","0"
"20211","11110560","평창동","CS300037","중고차판매","1","1","0","0","0","0","0"
"20211","11110560","평창동","CS300038","자동차부품","4","4","0","0","0","0","0"
"20211","11110560","평창동","CS300040","재생용품 판매점","1","1","0","0","0","0","0"
"20211","11110560","평창동","CS300041","예술품","36","36","0","0","0","0","0"
"20211","11110560","평창동","CS300042","주유소","5","5","0","0","0","0","0"
